x,y,z
27.164549,50.38701,0.28090376
27.164549,50.38701,0.28090376
24.421957,53.1296,12.517774
24.421957,53.1296,12.517774
24.421957,53.1296,10.990359
24.421957,53.1296,10.990359
21.842236,55.709324,0.28090376
21.842236,55.709324,0.28090376
61.614265,36.048485,1.9487698
61.614265,36.048485,1.9487698
62.091747,35.571,2.4930208
62.091747,35.571,2.4930208
25.051807,61.650066,7.3034973
25.051807,61.650066,7.3034973
25.426117,62.05347,2.5281339
25.426117,62.05347,2.5281339
40.33764,36.04446,1.5133326
40.33764,36.04446,1.5133326
40.502014,36.10101,0.28090376
40.502014,36.10101,0.28090376
57.449432,27.402454,6.6012383
57.449432,27.402454,6.6012383
57.444466,27.311459,0.28090376
57.444466,27.311459,0.28090376
57.470036,27.637936,6.6012383
57.470036,27.637936,6.6012383
57.449432,27.402454,0.28090376
57.449432,27.402454,0.28090376
57.566257,28.220749,0.28090376
57.566257,28.220749,0.28090376
57.52014,27.988914,6.6012383
57.52014,27.988914,6.6012383
57.52014,27.988914,6.6012383
57.52014,27.988914,6.6012383
57.470036,27.637936,0.28090376
57.470036,27.637936,0.28090376
52.669758,15.893845,5.477623
52.669758,15.893845,5.477623
53.079433,16.60146,5.1967196
53.079433,16.60146,5.1967196
20.202091,27.311462,9.2769575
20.202091,27.311462,9.2769575
22.80854,27.311462,0.28090376
22.80854,27.311462,0.28090376
54.4726,21.332108,3.038096
54.4726,21.332108,3.038096
54.474728,21.505928,0.28090376
54.474728,21.505928,0.28090376
13.820267,32.599224,0.28090376
13.820267,32.599224,0.28090376
14.047314,32.800606,17.117577
14.047314,32.800606,17.117577
35.767406,6.6786804,0.28090376
35.767406,6.6786804,0.28090376
35.827946,6.650051,1.9838828
35.827946,6.650051,1.9838828
34.05736,30.719963,10.691899
34.05736,30.719963,10.691899
34.116005,30.735653,3.0197155
34.116005,30.735653,3.0197155
44.790283,16.722378,2.5456903
44.790283,16.722378,2.5456903
44.641205,16.709843,0.28090376
44.641205,16.709843,0.28090376
14.275276,33.99845,17.117577
14.275276,33.99845,17.117577
14.295849,33.96711,2.4579077
14.295849,33.96711,2.4579077
14.104996,34.233948,17.117577
14.104996,34.233948,17.117577
14.275276,33.99845,2.4579077
14.275276,33.99845,2.4579077
13.733765,34.679886,2.4579077
13.733765,34.679886,2.4579077
13.9244,34.46122,17.117577
13.9244,34.46122,17.117577
13.9244,34.46122,17.117577
13.9244,34.46122,17.117577
14.104996,34.233948,2.4579077
14.104996,34.233948,2.4579077
33.445847,30.867123,10.691899
33.445847,30.867123,10.691899
33.351357,30.92791,3.0197155
33.351357,30.92791,3.0197155
43.697346,15.073418,13.764283
43.697346,15.073418,13.764283
43.46312,15.1479225,2.5456903
43.46312,15.1479225,2.5456903
31.859867,31.060642,0.28090376
31.859867,31.060642,0.28090376
31.423405,31.417315,1.6062171
31.423405,31.417315,1.6062171
38.639038,48.360165,12.254418
38.639038,48.360165,12.254418
37.14932,46.870445,11.797949
37.14932,46.870445,11.797949
60.928513,16.167072,11.389756
60.928513,16.167072,11.389756
60.59613,15.481167,2.6356673
60.59613,15.481167,2.6356673
37.311283,38.266365,9.2347
37.311283,38.266365,9.2347
37.30002,38.438236,14.487073
37.30002,38.438236,14.487073
54.47473,32.590286,9.533172
54.47473,32.590286,9.533172
54.472595,32.76412,0.28090376
54.472595,32.76412,0.28090376
23.17028,29.01175,9.2769575
23.17028,29.01175,9.2769575
23.08943,28.789627,0.28090376
23.08943,28.789627,0.28090376
23.214314,29.121437,9.2769575
23.214314,29.121437,9.2769575
23.17028,29.01175,0.28090376
23.17028,29.01175,0.28090376
23.309517,29.337803,0.28090376
23.309517,29.337803,0.28090376
23.260738,29.23014,9.2769575
23.260738,29.23014,9.2769575
23.260738,29.23014,9.2769575
23.260738,29.23014,9.2769575
23.214314,29.121437,0.28090376
23.214314,29.121437,0.28090376
64.29726,54.046963,12.517774
64.29726,54.046963,12.517774
64.11125,53.922684,1.9487698
64.11125,53.922684,1.9487698
36.484833,22.01239,3.0197155
36.484833,22.01239,3.0197155
35.812706,23.508495,0.28090376
35.812706,23.508495,0.28090376
49.36874,5.8991394,1.5098578
49.36874,5.8991394,1.5098578
49.532204,6.0698853,0.28090376
49.532204,6.0698853,0.28090376
49.19799,5.735672,0.28090376
49.19799,5.735672,0.28090376
49.284256,5.8164787,1.5098578
49.284256,5.8164787,1.5098578
49.284256,5.8164787,1.5098578
49.284256,5.8164787,1.5098578
49.36874,5.8991394,0.28090376
49.36874,5.8991394,0.28090376
49.020267,48.516388,0.28090376
49.020267,48.516388,0.28090376
49.10998,48.43943,9.234711
49.10998,48.43943,9.234711
48.928905,48.59137,0.28090376
48.928905,48.59137,0.28090376
49.020267,48.516388,9.234711
49.020267,48.516388,9.234711
48.928905,48.59137,9.234711
48.928905,48.59137,9.234711
47.404083,49.788055,7.882954
47.404083,49.788055,7.882954
48.741364,48.735268,7.882954
48.741364,48.735268,7.882954
48.64529,48.80412,0.28090376
48.64529,48.80412,0.28090376
58.84316,23.408005,0.28090376
58.84316,23.408005,0.28090376
58.55742,23.749928,3.038096
58.55742,23.749928,3.038096
40.555275,42.2389,0.2808944
40.555275,42.2389,0.2808944
40.555275,42.2389,1.3530287
40.555275,42.2389,1.3530287
40.678604,41.969807,2.5983505
40.678604,41.969807,2.5983505
40.732033,41.86438,0.2808944
40.732033,41.86438,0.2808944
40.555275,42.2389,1.3530287
40.555275,42.2389,1.3530287
40.678604,41.969807,2.5983505
40.678604,41.969807,2.5983505
50.90928,9.022957,1.5098578
50.90928,9.022957,1.5098578
50.950478,9.493813,0.28090376
50.950478,9.493813,0.28090376
63.216236,18.101273,11.289765
63.216236,18.101273,11.289765
62.530346,17.768898,2.6356673
62.530346,17.768898,2.6356673
60.474007,15.119823,11.222105
60.474007,15.119823,11.222105
60.59613,15.481167,2.6356673
60.59613,15.481167,2.6356673
66.51597,23.053616,3.0062747
66.51597,23.053616,3.0062747
65.82843,22.518967,0.28090376
65.82843,22.518967,0.28090376
31.906002,75.03646,2.791481
31.906002,75.03646,2.791481
32.30876,75.56132,0.28090376
32.30876,75.56132,0.28090376
30.300222,33.45951,3.0202274
30.300222,33.45951,3.0202274
32.353725,35.51301,1.6062171
32.353725,35.51301,1.6062171
52.669758,12.839924,16.099297
52.669758,12.839924,16.099297
52.983994,14.341278,18.767881
52.983994,14.341278,18.767881
48.593864,5.2146416,1.5098578
48.593864,5.2146416,1.5098578
48.565002,5.1450806,0.28090376
48.565002,5.1450806,0.28090376
59.37466,43.509056,3.5464098
59.37466,43.509056,3.5464098
59.476955,43.66217,0.8075983
59.476955,43.66217,0.8075983
43.782417,16.151749,13.764283
43.782417,16.151749,13.764283
43.574776,16.217796,15.045906
43.574776,16.217796,15.045906
33.18171,23.093811,10.814795
33.18171,23.093811,10.814795
33.09828,22.956749,10.814795
33.09828,22.956749,10.814795
33.06425,22.799934,10.814795
33.06425,22.799934,10.814795
33.08334,22.640617,10.814795
33.08334,22.640617,10.814795
33.153477,22.496292,10.814795
33.153477,22.496292,10.814795
34.91899,20.758938,10.814795
34.91899,20.758938,10.814795
35.07293,20.713696,10.814795
35.07293,20.713696,10.814795
35.233215,20.721268,10.814795
35.233215,20.721268,10.814795
35.38221,20.78083,10.814795
35.38221,20.78083,10.814795
35.503548,20.885826,10.814795
35.503548,20.885826,10.814795
35.5839,21.02472,10.814795
35.5839,21.02472,10.814795
35.641678,21.239616,10.814795
35.641678,21.239616,10.814795
35.65771,21.461567,10.814795
35.65771,21.461567,10.814795
35.631393,21.682545,10.814795
35.631393,21.682545,10.814795
35.56372,21.894543,10.814795
35.56372,21.894543,10.814795
35.457127,22.089878,10.814795
35.457127,22.089878,10.814795
34.532516,23.036926,10.814795
34.532516,23.036926,10.814795
34.34819,23.161629,10.814795
34.34819,23.161629,10.814795
34.1436,23.249168,10.814795
34.1436,23.249168,10.814795
33.92614,23.296371,10.814795
33.92614,23.296371,10.814795
33.703674,23.301529,10.814795
33.703674,23.301529,10.814795
33.484245,23.264462,10.814795
33.484245,23.264462,10.814795
33.30537,23.196075,10.814795
33.30537,23.196075,10.814795
33.18171,23.093811,10.814795
33.18171,23.093811,10.814795
33.06425,22.799934,10.814795
33.06425,22.799934,10.814795
35.07293,20.713696,10.814795
35.07293,20.713696,10.814795
35.07293,20.713696,10.814795
35.07293,20.713696,10.814795
35.5839,21.02472,10.814795
35.5839,21.02472,10.814795
35.56372,21.894543,10.814795
35.56372,21.894543,10.814795
34.1436,23.249168,10.814795
34.1436,23.249168,10.814795
38.775032,48.557922,6.2676554
38.775032,48.557922,6.2676554
38.71611,48.452805,5.8111873
38.71611,48.452805,5.8111873
38.86106,49.198498,17.784708
38.86106,49.198498,17.784708
38.781887,49.317543,12.254418
38.781887,49.317543,12.254418
20.703121,25.096157,4.6350994
20.703121,25.096157,4.6350994
26.573133,19.605816,4.104973
26.573133,19.605816,4.104973
41.5252,40.725967,2.5983505
41.5252,40.725967,2.5983505
41.032944,41.356064,0.2808944
41.032944,41.356064,0.2808944
38.297775,49.598938,6.2676554
38.297775,49.598938,6.2676554
36.743633,49.837276,11.797949
36.743633,49.837276,11.797949
57.213264,19.048199,9.1449995
57.213264,19.048199,9.1449995
57.66974,19.581028,9.1449995
57.66974,19.581028,9.1449995
25.445646,32.93297,2.3797815
25.445646,32.93297,2.3797815
25.042175,32.529503,1.2726438
25.042175,32.529503,1.2726438
54.049805,38.69377,1.5274142
54.049805,38.69377,1.5274142
54.313103,38.430473,2.1446342
54.313103,38.430473,2.1446342
36.56476,44.659973,5.65838
36.56476,44.659973,5.65838
33.76309,47.302376,5.6807823
33.76309,47.302376,5.6807823
38.861553,36.344345,1.5133326
38.861553,36.344345,1.5133326
38.36847,36.82438,0.28090376
38.36847,36.82438,0.28090376
32.39108,37.066353,0.28090376
32.39108,37.066353,0.28090376
32.59668,36.88874,10.58656
32.59668,36.88874,10.58656
41.46437,47.93831,0.2808944
41.46437,47.93831,0.2808944
41.22677,47.64733,6.847019
41.22677,47.64733,6.847019
63.425278,72.74252,2.8792634
63.425278,72.74252,2.8792634
63.374687,73.256294,0.28090376
63.374687,73.256294,0.28090376
36.551926,33.107548,0.28090376
36.551926,33.107548,0.28090376
36.49942,33.27327,3.0197155
36.49942,33.27327,3.0197155
33.533535,25.99113,3.0197155
33.533535,25.99113,3.0197155
33.630997,26.784763,0.28090376
33.630997,26.784763,0.28090376
51.607258,49.792538,3.5464098
51.607258,49.792538,3.5464098
50.128628,51.27117,1.5098578
50.128628,51.27117,1.5098578
50.128628,51.27117,3.4410708
50.128628,51.27117,3.4410708
49.507915,51.891884,4.634912
49.507915,51.891884,4.634912
40.48825,42.402424,1.3530287
40.48825,42.402424,1.3530287
40.532284,42.292736,0.2808944
40.532284,42.292736,0.2808944
40.446606,42.513046,1.3530287
40.446606,42.513046,1.3530287
40.48825,42.402424,0.2808944
40.48825,42.402424,0.2808944
40.370625,42.736885,0.2808944
40.370625,42.736885,0.2808944
40.4074,42.62455,1.3530287
40.4074,42.62455,1.3530287
40.4074,42.62455,1.3530287
40.4074,42.62455,1.3530287
40.446606,42.513046,0.2808944
40.446606,42.513046,0.2808944
46.244907,49.737576,0.28090376
46.244907,49.737576,0.28090376
45.80108,49.77729,2.0365522
45.80108,49.77729,2.0365522
52.707,17.271835,0.28090376
52.707,17.271835,0.28090376
52.21391,17.751858,2.2989852
52.21391,17.751858,2.2989852
55.0991,23.08767,3.038096
55.0991,23.08767,3.038096
55.18322,23.297184,0.28090376
55.18322,23.297184,0.28090376
55.010426,22.880028,3.038096
55.010426,22.880028,3.038096
55.0991,23.08767,0.28090376
55.0991,23.08767,0.28090376
54.917248,22.674377,3.038096
54.917248,22.674377,3.038096
55.010426,22.880028,0.28090376
55.010426,22.880028,0.28090376
54.819595,22.470798,3.038096
54.819595,22.470798,3.038096
54.917248,22.674377,0.28090376
54.917248,22.674377,0.28090376
54.717537,22.26941,3.038096
54.717537,22.26941,3.038096
54.819595,22.470798,0.28090376
54.819595,22.470798,0.28090376
54.590637,22.01239,0.28090376
54.590637,22.01239,0.28090376
54.66432,22.169846,3.038096
54.66432,22.169846,3.038096
54.66432,22.169846,3.038096
54.66432,22.169846,3.038096
54.717537,22.26941,0.28090376
54.717537,22.26941,0.28090376
61.805824,48.467808,10.621674
61.805824,48.467808,10.621674
63.90554,48.467808,3.5464098
63.90554,48.467808,3.5464098
41.164005,36.42762,1.5133326
41.164005,36.42762,1.5133326
40.502014,36.10101,0.28090376
40.502014,36.10101,0.28090376
41.786808,36.69359,0.28090376
41.786808,36.69359,0.28090376
41.577286,36.609474,1.5133326
41.577286,36.609474,1.5133326
41.577286,36.609474,1.5133326
41.577286,36.609474,1.5133326
41.164005,36.42762,0.28090376
41.164005,36.42762,0.28090376
50.667706,5.046829,1.5098578
50.667706,5.046829,1.5098578
48.940933,4.7146378,0.28090376
48.940933,4.7146378,0.28090376
52.56573,5.5776596,0.28090376
52.56573,5.5776596,0.28090376
51.859467,5.3591995,1.5098578
51.859467,5.3591995,1.5098578
51.859467,5.3591995,1.5098578
51.859467,5.3591995,1.5098578
50.667706,5.046829,0.28090376
50.667706,5.046829,0.28090376
13.4254265,32.345512,2.4579077
13.4254265,32.345512,2.4579077
13.571499,32.426994,0.28090376
13.571499,32.426994,0.28090376
32.232296,23.408009,0.28090376
32.232296,23.408009,0.28090376
35.761456,19.878845,3.0197155
35.761456,19.878845,3.0197155
33.205475,22.434826,3.0197155
33.205475,22.434826,3.0197155
32.232296,23.408009,0.28090376
32.232296,23.408009,0.28090376
34.788277,20.852028,3.0197155
34.788277,20.852028,3.0197155
33.153477,22.496292,10.814795
33.153477,22.496292,10.814795
25.442535,55.092407,4.002878
25.442535,55.092407,4.002878
25.54782,54.276093,10.990359
25.54782,54.276093,10.990359
36.03186,47.23137,6.2676554
36.03186,47.23137,6.2676554
35.79509,48.766216,5.8111873
35.79509,48.766216,5.8111873
33.631023,27.311462,0.28090376
33.631023,27.311462,0.28090376
33.591312,27.755287,3.0197155
33.591312,27.755287,3.0197155
42.49909,4.92313,3.5112967
42.49909,4.92313,3.5112967
42.463276,4.8568954,0.28090376
42.463276,4.8568954,0.28090376
10.993809,34.555153,17.117577
10.993809,34.555153,17.117577
10.984871,34.57186,2.4579077
10.984871,34.57186,2.4579077
11.077427,34.417553,2.4579077
11.077427,34.417553,2.4579077
11.056862,34.4489,17.117577
11.056862,34.4489,17.117577
11.056862,34.4489,17.117577
11.056862,34.4489,17.117577
10.993809,34.555153,2.4579077
10.993809,34.555153,2.4579077
55.970943,46.236874,12.835617
55.970943,46.236874,12.835617
56.425194,46.368504,3.5464098
56.425194,46.368504,3.5464098
26.980867,18.818409,4.104973
26.980867,18.818409,4.104973
24.87724,16.714775,3.4756076
24.87724,16.714775,3.4756076
36.484833,32.08382,0.28090376
36.484833,32.08382,0.28090376
36.54138,32.24821,3.0197155
36.54138,32.24821,3.0197155
26.356474,39.895767,3.5464098
26.356474,39.895767,3.5464098
27.362768,40.88504,0.8075983
27.362768,40.88504,0.8075983
26.28509,39.824387,0.8075983
26.28509,39.824387,0.8075983
25.985197,39.52449,0.28090376
25.985197,39.52449,0.28090376
25.985197,39.52449,2.3797815
25.985197,39.52449,2.3797815
26.417013,39.95247,9.884301
26.417013,39.95247,9.884301
49.11,13.803528,0.28090376
49.11,13.803528,0.28090376
49.177856,13.742695,2.2989852
49.177856,13.742695,2.2989852
49.020294,13.880486,0.28090376
49.020294,13.880486,0.28090376
49.11,13.803528,2.2989852
49.11,13.803528,2.2989852
48.771057,14.077114,2.2989852
48.771057,14.077114,2.2989852
48.92892,13.955475,0.28090376
48.92892,13.955475,0.28090376
48.92892,13.955475,0.28090376
48.92892,13.955475,0.28090376
49.020294,13.880486,2.2989852
49.020294,13.880486,2.2989852
31.859886,23.03556,1.6977478
31.859886,23.03556,1.6977478
31.22978,22.543297,0.28090376
31.22978,22.543297,0.28090376
12.430363,35.770493,17.117577
12.430363,35.770493,17.117577
12.362213,35.67411,2.4579077
12.362213,35.67411,2.4579077
36.575367,14.367645,20.450115
36.575367,14.367645,20.450115
37.494026,13.44899,2.4403512
37.494026,13.44899,2.4403512
58.917652,31.755844,1.2640668
58.917652,31.755844,1.2640668
58.42108,32.252415,13.974961
58.42108,32.252415,13.974961
51.70144,14.627583,16.099297
51.70144,14.627583,16.099297
52.983994,14.392494,18.767881
52.983994,14.392494,18.767881
33.55535,27.988918,0.28090376
33.55535,27.988918,0.28090376
33.591312,27.755287,3.0197155
33.591312,27.755287,3.0197155
33.4824,28.335861,3.0197155
33.4824,28.335861,3.0197155
33.50923,28.220757,0.28090376
33.50923,28.220757,0.28090376
33.50923,28.220757,0.28090376
33.50923,28.220757,0.28090376
33.55535,27.988918,3.0197155
33.55535,27.988918,3.0197155
9.445297,29.698147,0.80759835
9.445297,29.698147,0.80759835
9.70113,29.681374,0.28090376
9.70113,29.681374,0.28090376
35.654984,21.350224,10.814795
35.654984,21.350224,10.814795
35.65771,21.461567,3.0197155
35.65771,21.461567,3.0197155
49.6111,47.938305,0.28090376
49.6111,47.938305,0.28090376
49.676632,47.861916,9.234711
49.676632,47.861916,9.234711
49.451405,48.112587,0.28090376
49.451405,48.112587,0.28090376
49.6111,47.938305,9.234711
49.6111,47.938305,9.234711
49.10998,48.43943,9.234711
49.10998,48.43943,9.234711
49.284256,48.27973,0.28090376
49.284256,48.27973,0.28090376
49.284256,48.27973,0.28090376
49.284256,48.27973,0.28090376
49.451405,48.112587,9.234711
49.451405,48.112587,9.234711
12.066364,35.85852,17.117577
12.066364,35.85852,17.117577
12.085041,35.866768,2.4579077
12.085041,35.866768,2.4579077
11.9203,35.777042,2.4579077
11.9203,35.777042,2.4579077
12.05151,35.851273,17.117577
12.05151,35.851273,17.117577
12.05151,35.851273,17.117577
12.05151,35.851273,17.117577
12.066364,35.85852,2.4579077
12.066364,35.85852,2.4579077
66.30607,64.81639,4.634912
66.30607,64.81639,4.634912
66.34894,64.51374,6.513456
66.34894,64.51374,6.513456
66.27097,65.120026,4.634912
66.27097,65.120026,4.634912
66.30607,64.81639,6.513456
66.30607,64.81639,6.513456
66.24365,65.42446,4.634912
66.24365,65.42446,4.634912
66.27097,65.120026,6.513456
66.27097,65.120026,6.513456
66.22411,65.7295,4.634912
66.22411,65.7295,4.634912
66.24365,65.42446,6.513456
66.24365,65.42446,6.513456
66.20848,66.340576,6.513456
66.20848,66.340576,6.513456
66.21239,66.03494,4.634912
66.21239,66.03494,4.634912
66.21239,66.03494,4.634912
66.21239,66.03494,4.634912
66.22411,65.7295,6.513456
66.22411,65.7295,6.513456
37.12632,46.692116,5.8111873
37.12632,46.692116,5.8111873
37.00161,46.622208,1.2465011
37.00161,46.622208,1.2465011
53.07943,16.005577,13.588718
53.07943,16.005577,13.588718
53.4891,15.893841,13.307816
53.4891,15.893841,13.307816
44.103725,16.463406,0.28090376
44.103725,16.463406,0.28090376
44.023457,16.388279,2.5456903
44.023457,16.388279,2.5456903
12.240345,35.87645,17.117577
12.240345,35.87645,17.117577
12.276062,35.863045,2.4579077
12.276062,35.863045,2.4579077
44.641205,16.709843,0.28090376
44.641205,16.709843,0.28090376
44.49527,16.676868,2.5456903
44.49527,16.676868,2.5456903
64.77225,78.281586,9.708736
64.77225,78.281586,9.708736
64.589745,78.00845,4.020435
64.589745,78.00845,4.020435
37.034138,83.40195,0.28090376
37.034138,83.40195,0.28090376
36.057858,83.07054,3.0899413
36.057858,83.07054,3.0899413
60.18149,21.942863,2.6356673
60.18149,21.942863,2.6356673
60.23131,21.952778,1.4764822
60.23131,21.952778,1.4764822
14.047314,32.800606,0.28090376
14.047314,32.800606,0.28090376
14.248688,33.02764,17.117577
14.248688,33.02764,17.117577
43.44683,49.74283,2.036543
43.44683,49.74283,2.036543
43.02495,49.57345,1.1587186
43.02495,49.57345,1.1587186
43.564613,49.787163,2.036543
43.564613,49.787163,2.036543
43.44683,49.74283,1.1587186
43.44683,49.74283,1.1587186
43.802956,49.86807,2.036543
43.802956,49.86807,2.036543
43.564613,49.787163,1.1587186
43.564613,49.787163,1.1587186
44.0446,49.938503,1.1587186
44.0446,49.938503,1.1587186
43.9234,49.904602,2.036543
43.9234,49.904602,2.036543
43.9234,49.904602,2.036543
43.9234,49.904602,2.036543
43.802956,49.86807,1.1587186
43.802956,49.86807,1.1587186
35.488907,33.143898,10.691899
35.488907,33.143898,10.691899
35.34183,33.313583,3.0197155
35.34183,33.313583,3.0197155
35.553017,33.05163,10.691899
35.553017,33.05163,10.691899
35.61041,32.955036,3.0197155
35.61041,32.955036,3.0197155
35.488907,33.143898,3.0197155
35.488907,33.143898,3.0197155
35.52178,33.098335,10.691899
35.52178,33.098335,10.691899
35.52178,33.098335,10.691899
35.52178,33.098335,10.691899
35.553017,33.05163,3.0197155
35.553017,33.05163,3.0197155
54.732147,33.583393,9.533172
54.732147,33.583393,9.533172
54.645844,33.432487,0.28090376
54.645844,33.432487,0.28090376
33.18171,23.093811,10.814795
33.18171,23.093811,10.814795
33.134274,23.028763,3.0197155
33.134274,23.028763,3.0197155
30.154457,39.824387,0.8075983
30.154457,39.824387,0.8075983
30.030312,39.70025,0.28090376
30.030312,39.70025,0.28090376
13.571499,32.426994,0.28090376
13.571499,32.426994,0.28090376
13.820267,32.599224,17.117577
13.820267,32.599224,17.117577
55.115486,31.126328,9.533172
55.115486,31.126328,9.533172
55.054775,31.182117,2.8275087
55.054775,31.182117,2.8275087
59.283455,31.121471,13.974961
59.283455,31.121471,13.974961
59.215595,31.060642,0.28090376
59.215595,31.060642,0.28090376
63.95086,72.77696,4.9860415
63.95086,72.77696,4.9860415
63.968872,70.35348,0.28090376
63.968872,70.35348,0.28090376
12.168026,33.11415,17.117577
12.168026,33.11415,17.117577
11.567402,33.742813,2.4579077
11.567402,33.742813,2.4579077
35.66076,32.854607,10.691899
35.66076,32.854607,10.691899
35.703842,32.750847,3.0197155
35.703842,32.750847,3.0197155
35.61041,32.955036,3.0197155
35.61041,32.955036,3.0197155
35.636475,32.905273,10.691899
35.636475,32.905273,10.691899
35.636475,32.905273,10.691899
35.636475,32.905273,10.691899
35.66076,32.854607,3.0197155
35.66076,32.854607,3.0197155
33.756653,36.19735,10.58656
33.756653,36.19735,10.58656
33.55106,36.374966,0.28090376
33.55106,36.374966,0.28090376
33.3058,30.960785,3.0197155
33.3058,30.960785,3.0197155
33.351357,30.92791,10.691899
33.351357,30.92791,10.691899
33.21834,31.0313,10.691899
33.21834,31.0313,10.691899
33.261444,30.99527,3.0197155
33.261444,30.99527,3.0197155
33.261444,30.99527,3.0197155
33.261444,30.99527,3.0197155
33.3058,30.960785,10.691899
33.3058,30.960785,10.691899
11.444485,35.40343,2.4579077
11.444485,35.40343,2.4579077
11.243103,35.176388,17.117577
11.243103,35.176388,17.117577
37.236217,46.783546,17.784708
37.236217,46.783546,17.784708
37.12632,46.692116,12.254418
37.12632,46.692116,12.254418
43.673283,53.984848,2.4930115
43.673283,53.984848,2.4930115
43.921574,53.23999,2.4930115
43.921574,53.23999,2.4930115
43.921574,53.23999,2.4930115
43.921574,53.23999,2.4930115
42.30771,51.12956,2.4930115
42.30771,51.12956,2.4930115
28.758507,41.068783,3.5464098
28.758507,41.068783,3.5464098
28.584133,41.127975,0.8075983
28.584133,41.127975,0.8075983
26.365728,54.217815,1.9487698
26.365728,54.217815,1.9487698
26.577555,54.145916,12.517774
26.577555,54.145916,12.517774
61.45345,32.28136,13.974961
61.45345,32.28136,13.974961
60.892056,32.0976,0.28090376
60.892056,32.0976,0.28090376
36.84302,44.938232,5.4311833
36.84302,44.938232,5.4311833
34.059944,47.59923,5.506892
34.059944,47.59923,5.506892
36.866257,46.57615,11.797949
36.866257,46.57615,11.797949
36.724808,46.55549,6.2676554
36.724808,46.55549,6.2676554
40.407364,7.988617,3.5112967
40.407364,7.988617,3.5112967
40.57867,7.5481033,0.28090376
40.57867,7.5481033,0.28090376
35.97533,49.32423,6.2676554
35.97533,49.32423,6.2676554
36.072,49.43749,5.8111873
36.072,49.43749,5.8111873
36.831314,44.92653,1.3530287
36.831314,44.92653,1.3530287
38.66329,43.103535,3.4586182
38.66329,43.103535,3.4586182
67.12451,42.765297,11.446826
67.12451,42.765297,11.446826
67.21664,42.627426,3.5464106
67.21664,42.627426,3.5464106
35.3102,20.744827,10.814795
35.3102,20.744827,10.814795
35.38221,20.78083,3.0197155
35.38221,20.78083,3.0197155
35.598366,32.121735,10.691899
35.598366,32.121735,10.691899
35.634754,32.17034,3.0197155
35.634754,32.17034,3.0197155
39.11438,42.95041,3.4586182
39.11438,42.95041,3.4586182
39.017662,42.95675,1.3530287
39.017662,42.95675,1.3530287
50.107132,6.819111,1.5098578
50.107132,6.819111,1.5098578
50.169556,6.9194794,0.28090376
50.169556,6.9194794,0.28090376
50.04255,6.720127,1.5098578
50.04255,6.720127,1.5098578
50.107132,6.819111,0.28090376
50.107132,6.819111,0.28090376
49.90696,6.526497,0.28090376
49.90696,6.526497,0.28090376
49.975803,6.62257,1.5098578
49.975803,6.62257,1.5098578
49.975803,6.62257,1.5098578
49.975803,6.62257,1.5098578
50.04255,6.720127,0.28090376
50.04255,6.720127,0.28090376
31.624752,9.375282,0.28090376
31.624752,9.375282,0.28090376
31.711843,9.238243,1.5274142
31.711843,9.238243,1.5274142
64.2533,75.712616,7.6546273
64.2533,75.712616,7.6546273
63.207996,75.71261,2.6159163
63.207996,75.71261,2.6159163
65.749,68.25,11.23615
65.749,68.25,11.23615
65.94025,68.204254,0.28090376
65.94025,68.204254,0.28090376
6.724556,31.924932,1.630505
6.724556,31.924932,1.630505
6.560993,31.761368,0.28090376
6.560993,31.761368,0.28090376
6.560993,31.761368,2.4579077
6.560993,31.761368,2.4579077
9.530228,34.730606,1.630505
9.530228,34.730606,1.630505
27.361591,18.817364,3.4756076
27.361591,18.817364,3.4756076
24.878277,16.334057,2.8548427
24.878277,16.334057,2.8548427
10.969181,34.72426,2.4579077
10.969181,34.72426,2.4579077
10.981152,34.76288,17.117577
10.981152,34.76288,17.117577
40.24386,39.99003,14.059755
40.24386,39.99003,14.059755
40.232582,40.161896,5.0562587
40.232582,40.161896,5.0562587
50.84485,14.366886,5.1967196
50.84485,14.366886,5.1967196
51.4035,14.9255295,2.5281339
51.4035,14.9255295,2.5281339
63.64429,20.388184,1.4764822
63.64429,20.388184,1.4764822
63.41253,20.30951,2.6356673
63.41253,20.30951,2.6356673
51.55247,14.776558,14.817673
51.55247,14.776558,14.817673
52.520782,16.042816,14.536769
52.520782,16.042816,14.536769
36.551926,20.988667,3.0197155
36.551926,20.988667,3.0197155
36.58654,21.159035,0.28090376
36.58654,21.159035,0.28090376
56.780457,40.89783,3.5464098
56.780457,40.89783,3.5464098
56.193573,41.48472,1.5274142
56.193573,41.48472,1.5274142
36.54138,32.24821,0.28090376
36.54138,32.24821,0.28090376
36.58016,32.41767,3.0197155
36.58016,32.41767,3.0197155
12.163105,35.8844,2.4579077
12.163105,35.8844,2.4579077
12.202358,35.883636,17.117577
12.202358,35.883636,17.117577
64.825424,67.60133,4.634912
64.825424,67.60133,4.634912
64.682274,67.55274,0.28090376
64.682274,67.55274,0.28090376
54.406353,50.2084,0.28090376
54.406353,50.2084,0.28090376
53.38112,49.183167,1.5098578
53.38112,49.183167,1.5098578
36.1127,47.00538,5.8111873
36.1127,47.00538,5.8111873
36.061913,47.114662,6.2676554
36.061913,47.114662,6.2676554
38.91724,49.067036,17.784708
38.91724,49.067036,17.784708
38.86106,49.198498,12.254418
38.86106,49.198498,12.254418
14.520332,33.596462,2.4579077
14.520332,33.596462,2.4579077
14.524342,33.57933,17.117577
14.524342,33.57933,17.117577
14.524719,33.57769,17.117577
